dataset_id,global_index,dataset_name,family,subgroup,srsd_variant,basename,selection_mode,candidate_advantage_side,algorithm,taxonomy,prompt_semantics_mode,llm_model_assignment,semantic_background_preview,train_nmse,valid_nmse_raw_observed_not_used_for_probe4,id_nmse,ood_nmse,finite_train,finite_id,finite_ood,finite_id_ood,finite_train_id_ood,log_train_nmse_clipped,log_id_nmse_clipped,log_ood_nmse_clipped,combined_log_id_ood_nmse,gap_log_ood_minus_id,delta_id_minus_train,delta_ood_minus_id,id_ood_explosion_gt_100,train_id_ood_explosion_gt_100,raw_result_status,outer_status,budget_exhausted,probe4_success,normalized_status_for_probe4,wall_time_seconds,expression_artifact_available,equation_present,artifact_valid,sympy_parse_ok,canonical_artifact_error,raw_equation_char_count,normalized_expression_char_count,raw_equation_token_count,normalized_expression_token_count,ast_node_count,tree_depth,expression_complexity_bucket,expected_n_features,used_variable_count,variable_coverage_ratio,uses_all_features,uses_no_features_constant,operator_count,operator_set,operator_category_count,parameter_count,expression_health_label,raw_equation_preview,normalized_expression_preview,source_result_path,uses_linear_ops,uses_product_power_ops,uses_trig_ops,uses_exp_log_ops,uses_root_abs_inv_ops,uses_constant_symbols,uses_complex_symbols
g0096,96,strogatz_predprey2,srbench1.0,srbench1.0/strogatz,,strogatz_predprey2,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,26793.93133707137,36272.475378418625,22245.382739247678,9913.214054152279,1,1,1,1,1,4.4280364401007244,4.3472398823301104,3.9962144839180094,4.1717271831240597,-0.35102539841210101,-0.080796557770614008,-0.35102539841210101,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0096,96,strogatz_predprey2,srbench1.0,srbench1.0/strogatz,,strogatz_predprey2,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,2.2133659059179368e-29,2.9824919666933503e-29,1.481052092121878e-29,6.757266327206502e-32,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,0.04087793252733613,0.148983304383419,0.04588985807038626,2.3815157448363684,1,1,1,1,1,-1.3885110775180416,-1.3382832855030611,0.37685345709386153,-0.48071491420459977,1.7151367425969226,0.05022779201498051,1.7151367425969226,0,0,ok,ok,1,1,success_budget_exhausted,3900.836,1,1,1,1,,127,127,78,78,53,6,medium,1,1,1,1,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,c0 + c1*x0**2 + c2*sin(2*x0) + c3*cos(2*x0) + c4*x0**3 + c5*sin(x0) + c6*cos(x0) + c7*x0**4 + c8*sin(2*x0)**2 + c9*cos(2*x0)**2,c0 + c1*x0**2 + c2*sin(2*x0) + c3*cos(2*x0) + c4*x0**3 + c5*sin(x0) + c6*cos(x0) + c7*x0**4 + c8*sin(2*x0)**2 + c9*cos(2*x0)**2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0097_Keijzer-1/result.json,1,1,1,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.4098621447387309,1.0234191989455346,0.4489690877371546,0.0037409489463326,1,1,1,1,1,-0.38736219168661901,-0.34778355985933579,-2.42701821868694,-1.387400889273138,-2.0792346588276041,0.039578631827283217,-2.0792346588276041,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3605.899,1,1,1,1,,20,20,12,12,9,5,simple,1,1,1,1,0,4,add;cos;mul;pow,3,0,metric_ok_artifact_ok,cos(x1) - cos(x1**3),cos(x0) - cos(x0**3),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-04/dso/Keijzer-1/result.json,1,1,1,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,0.0322484219635509,0.1266132747448065,0.2425323431831968,3.848629225203365,1,1,1,1,1,-1.4914915321694813,-0.6152303373530309,0.5853060734212967,-0.014962131965867098,1.2005364107743275,0.87626119481645037,1.2005364107743275,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.543,1,1,1,1,,136,79,68,33,16,6,simple,1,1,1,1,0,5,add;log;mul;pow;sin,4,0,metric_ok_artifact_ok,"mul(mul(sub(sqrt(sqrt(sin(log(X0)))), 0.911), sqrt(div(sin(div(log(X0), -0.485)), 0.430))), sqrt(div(sin(div(log(X0), -0.485)), 0.430)))",2.32558139534884*(sin(log(x0))**(1/4) - 0.911)*(-sin(2.06185567010309*log(x0))),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-02/gplearn/Keijzer-1/result.json,1,1,1,1,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,0.2195256804712241,0.40835116741735206,0.21985177118658342,2.2152393355317037,1,1,1,1,1,-0.65851466797503333,-0.65787003123389931,0.3454206544803356,-0.15622468837678186,1.003290685714235,0.00064463674113401925,1.003290685714235,0,0,ok,ok,0,1,success_completed,3610.54,1,1,1,1,,80,80,46,46,33,5,medium,1,1,1,1,0,6,add;cos;exp;mul;pow;sin,4,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x0**2 + c3*exp(c4*x0) + c5*sin(c6*x0) + c7*cos(c8*x0) + c9*x0**3,c0 + c1*x0 + c2*x0**2 + c3*exp(c4*x0) + c5*sin(c6*x0) + c7*cos(c8*x0) + c9*x0**3,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0097_Keijzer-1/result.json,1,1,1,1,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.334121397721153,0.2214168872439206,0.3091160099742432,1.3946170363608024,1,1,1,1,1,-0.4760957104898289,-0.50987850104019738,0.14445496615521591,-0.18271176744249074,0.6543334671954133,-0.03378279055036848,0.6543334671954133,0,0,ok,ok,0,1,success_completed,8.488,1,1,1,1,,48,33,25,14,9,6,simple,1,1,1,1,0,4,add;exp;mul;sin,4,0,metric_ok_artifact_ok,((-0.097) + (0.158 * sin(exp(((-1.936) * X1))))),0.158*sin(exp(-1.936*x0)) - 0.097,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-02/pyoperon/Keijzer-1/result.json,1,1,1,1,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,9.319289502473596e-12,5.741351172809497e-12,9.021536995063743e-12,1.895407716837876e-12,1,1,1,1,1,-11.03061719675731,-11.044719465605496,-11.722297355549719,-11.383508410577608,-0.67757788994422263,-0.014102268848185773,-0.67757788994422263,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.665,1,1,1,1,,38,38,12,10,7,4,simple,1,1,1,1,0,2,mul;sin,2,0,metric_ok_artifact_ok,x0 * (sin(x0 * 6.2831845) / 3.3333242),0.300000822002252*x0*sin(6.2831845*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-02/pysr/Keijzer-1/result.json,0,1,1,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,0.6674457757386961,0.8526684391316723,1.4035890064515308,11.46959760880608,1,1,1,1,1,-0.1755840112428376,0.14723995796447539,1.0595481816902335,0.60339406982735444,0.91230822372575804,0.32282396920731299,0.91230822372575804,0,0,ok,ok,0,1,success_completed,1527.241,1,1,1,1,,250,183,57,30,21,7,medium,1,1,1,1,0,3,add;mul;tan,3,0,metric_ok_artifact_ok,((((-0.0014941356217895232 + x_0) - (0.0014941356217522575 + (0.9556132894597967 * x_0))) * (0.1532082428835683 + (-2.286283631440154 * x_0))) * (0.7961092846076498 + (-0.049749...,(0.1532082428835683 - 2.286283631440154*x0)*(0.04438671054020329*x0 - 0.0029882712435417807)*(0.049749123367163424*tan(4.728426493446296*x0 + 0.1459378849968703) + 0.79610928460...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-02/tpsr/Keijzer-1/result.json,1,1,1,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,12.026790728109539,1.9323303101631655,638.822980109008,0.27920588483136144,1,1,1,1,1,1.0801497541049669,2.8053805304392507,-0.55407543231372891,1.1256525490627609,-3.3594559627529796,1.7252307763342838,-3.3594559627529796,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,imcts,mcts,none_or_original_e1,,,0.009901147796777822,0.028812622196652555,0.011110472234622328,0.0012122795079625777,1,1,1,1,1,-2.0043144566234168,-1.9542674816053003,-2.9163972359694168,-2.4353323587873588,-0.96212975436411652,0.050046975018116502,-0.96212975436411652,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.000988650433355141,0.00022954275194229617,0.0007624222149123336,0.20559638332373403,1,1,1,1,1,-3.0049572389398054,-3.1178044580238677,-0.68698452934777499,-1.9023944936858213,2.430819928676093,-0.11284721908406237,2.430819928676093,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,1.0213718531435667,1.8840108084960556,1.0889172750756395,3.876060854008655,1,1,1,1,1,0.0091838854434839259,0.036994887705439475,0.58839058683917556,0.31269273727230751,0.55139569913373609,0.027811002261955549,0.55139569913373609,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0097,97,Keijzer-1,keijzer,keijzer,,Keijzer-1,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,0.0894942673962746,0.3330964092656268,0.10061040390884314,0.6626947161229826,1,1,1,1,1,-1.0482047827611911,-0.9973571074851042,-0.17868649216396543,-0.58802179982453484,0.81867061532113872,0.050847675276086912,0.81867061532113872,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This formula is about Coupled dynamics of the first magnetic dipole. Calculate the Angular velocity of the first magnet (dtheta/dt) given Angle of the first magnet and Angle of the second magnet,3.38017698277071e-23,2.641777618758825e-23,1.904260740645904e-23,1.2286181916974039e-23,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,ok,ok,1,1,success_budget_exhausted,3900.813,1,1,1,1,,46,46,24,24,18,6,simple,2,2,1,1,0,3,add;mul;sin,3,0,metric_ok_artifact_ok,c0 + c1*sin(x0) + c2*sin(x1) + c3*sin(x0 - x1),c0 + c1*sin(x0) + c2*sin(x1) + c3*sin(x0 - x1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0098_strogatz_barmag1/result.json,1,1,1,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.1670908300452237,0.1303242152149395,0.1669284849267895,0.9461139589576582,1,1,1,1,1,-0.77704738355984315,-0.7774695483358991,-0.024056549892365241,-0.40076304911413219,0.75341299844353382,-0.00042216477605594438,0.75341299844353382,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3612.258,1,1,1,1,,28,28,17,17,12,7,simple,2,1,0.5,0,0,5,add;cos;log;mul;pow,4,0,metric_ok_artifact_ok,cos(x1*log(log(x1**2)) - x1),cos(x0*log(log(x0**2)) - x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-04/dso/strogatz_barmag1/result.json,1,1,1,1,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,0.1230323235484709,0.0310351493037485,0.03489114927982,0.4696208947009989,1,1,1,1,1,-0.90998077397098431,-1.4572847250871845,-0.32825258839700844,-0.89276865674209649,1.1290321366901761,-0.54730395111620023,1.1290321366901761,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.676,1,1,1,1,,19,13,9,6,4,3,simple,2,1,0.5,0,0,2,mul;sin,2,0,metric_ok_artifact_ok,"sin(mul(X0, 0.526))",sin(0.526*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-02/gplearn/strogatz_barmag1/result.json,0,1,1,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This formula is about Coupled dynamics of the first magnetic dipole. Calculate the Angular velocity of the first magnet (dtheta/dt) given Angle of the first magnet and Angle of the second magnet,2.6394858535906724e-13,1.6132566461593505e-13,1.281012653647929e-13,2.3749353087245506e-13,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,ok,ok,0,1,success_completed,3610.779,1,1,1,1,,41,41,22,22,17,6,simple,2,2,1,1,0,3,add;mul;sin,3,0,metric_ok_artifact_ok,c0*sin(x0 - x1) + c1*sin(x0) + c2*sin(x1),c0*sin(x0 - x1) + c1*sin(x0) + c2*sin(x1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0098_strogatz_barmag1/result.json,1,1,1,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.1047516572375118,0.0429945778045514,0.0571044538789073,0.191488504363668,1,1,1,1,1,-0.97983909749376008,-1.2433300175055078,-0.7178572929291922,-0.98059365521734998,0.52547272457631555,-0.26349092001174768,0.52547272457631555,0,0,ok,ok,0,1,success_completed,8.327,1,1,1,1,,42,32,19,13,9,6,simple,2,1,0.5,0,0,3,add;mul;sin,3,0,metric_ok_artifact_ok,(0.367 + (0.445 * sin(sin((1.772 * X1))))),0.445*sin(sin(1.772*x0)) + 0.367,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-02/pyoperon/strogatz_barmag1/result.json,1,1,1,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,4.692028240985495e-12,4.059069427276415e-12,5.545210061030608e-12,2.1309588491533497e-12,1,1,1,1,1,-11.32863938256093,-11.256081997464596,-11.671424936845247,-11.463753467154921,-0.41534293938065048,0.072557385096333249,-0.41534293938065048,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.439,1,1,1,1,,51,58,20,16,13,6,simple,2,2,1,1,0,3,add;mul;sin,3,0,metric_ok_artifact_ok,((sin(x1 - x0) * -0.5000006) - sin(x0)) / 1.0000007,-0.99999930000049*sin(x0) + 0.500000249999825*sin(x0 - x1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-02/pysr/strogatz_barmag1/result.json,1,1,1,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,0.7518203806376245,0.7114006233184201,0.6789003279895287,0.8143094330625784,1,1,1,1,1,-0.12388590543986261,-0.16819398150971851,-0.089210534256288887,-0.12870225788300371,0.078983447253429623,-0.044308076069855901,0.078983447253429623,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3604.676,1,1,1,1,,334,215,143,69,60,19,medium,2,2,1,1,0,5,add;exp;mul;pow;sin,4,0,metric_ok_artifact_ok,(0.013000000000000001 + (0.030000000000000002 * exp(((-0.02 + (0.6 * sin(((0.02 + (9.0 * 1/((0.01 + (-0.001 * 1/((0.01 + (-0.001 * x_1)))))))) + (0.02 + (0.001 * x_0)))))) * (5....,0.030000000000000002*exp((5.0 - 0.001/(0.09000000000000001 + 0.001/(0.01 + 0.001/(0.001 + 0.001/(0.001*x0 + 0.011)))))*(0.6*sin(0.001*x0 + 0.04 + 9.0/(0.01 - 0.001/(0.01 - 0.001...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-02/tpsr/strogatz_barmag1/result.json,1,1,1,1,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,0.11489391306893905,0.14974338029169587,0.05487291645503666,0.7473123042875084,1,1,1,1,1,-0.93970297906276279,-1.2606419567591036,-0.12649786714811678,-0.69356991195361017,1.1341440896109869,-0.32093897769634083,1.1341440896109869,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,imcts,mcts,none_or_original_e1,,,0.07710611774556167,0.03855649035068221,0.0900645635888974,0.1434770015248229,1,1,1,1,1,-1.1129111628344586,-1.0454460510299559,-0.84321770806821195,-0.94433187954908393,0.20222834296174397,0.067465111804502653,0.20222834296174397,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.001097964013747843,0.00077764423892529,0.0012471414437251647,0.2167117305272699,1,1,1,1,1,-2.9594118938448077,-2.9040842885055902,-0.6641175798413318,-1.7841009341734611,2.2399667086642583,0.055327605339217545,2.2399667086642583,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,10885.652560016522,6610.388176899042,10497.697055260773,6506.278713345221,1,1,1,1,1,4.0368544687211241,4.0210940356518829,3.8133326634763014,3.9172133495640922,-0.20776137217558155,-0.015760433069241131,-0.20776137217558155,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0098,98,strogatz_barmag1,srbench1.0,srbench1.0/strogatz,,strogatz_barmag1,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,0.00013239859716972983,0.0001333113952920757,0.0001547945995768447,69.13746950760303,1,1,1,1,1,-3.8781166164421874,-3.8102441949120935,1.8397134799359793,-0.9852653574880571,5.6499576748480731,0.067872421530093874,5.6499576748480731,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0099,99,Keijzer-2,keijzer,keijzer,,Keijzer-2,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,0.1766348045616614,0.6833805116691113,0.18742326138696266,8.503034938597539,1,1,1,1,1,-0.75292371786045531,-0.72717650915225374,0.92957396357719002,0.10119872721246814,1.6567504727294438,0.025747208708201574,1.6567504727294438,0,0,ok,ok,1,1,success_budget_exhausted,3904.427,1,1,1,1,,117,117,68,68,45,5,medium,1,1,1,1,0,7,abs;add;cos;exp;mul;pow;sin,5,0,metric_ok_artifact_ok,c0 + c1*Abs(x0) + c2*x0**2 + c3*sin(x0) + c4*cos(x0) + c5*x0**3 + c6*x0**4 + c7*exp(x0) + c8*exp(-x0) + c9*sin(x0**2),c0 + c1*Abs(x0) + c2*x0**2 + c3*sin(x0) + c4*cos(x0) + c5*x0**3 + c6*x0**4 + c7*exp(x0) + c8*exp(-x0) + c9*sin(x0**2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0099_Keijzer-2/result.json,1,1,1,1,1,0,0
g0099,99,Keijzer-2,keijzer,keijzer,,Keijzer-2,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.8549659298812913,1.5158559948478842,0.7711975367655199,5.014865315374979,1,1,1,1,1,-0.068051191423132928,-0.11283436625622506,0.70025927363262641,0.29371245368820065,0.81309363988885153,-0.044783174833092132,0.81309363988885153,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3612.131,1,1,1,1,,21,21,13,13,11,6,simple,1,1,1,1,0,5,add;cos;exp;mul;pow,4,0,metric_ok_artifact_ok,cos(x1) - exp(-x1**2),cos(x0) - exp(-x0**2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-04/dso/Keijzer-2/result.json,1,1,1,1,0,0,0
g0099,99,Keijzer-2,keijzer,keijzer,,Keijzer-2,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,0.5512034176272064,1.216189801621396,0.526517378274594,2.0287655896657726,1,1,1,1,1,-0.25868809833548956,-0.27858728988361037,0.30723187010098274,0.014322290108686186,0.58581915998459311,-0.019899191548120809,0.58581915998459311,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.681,1,1,1,1,,44,42,20,8,6,4,simple,1,1,1,1,0,2,cos;mul,2,0,metric_ok_artifact_ok,"div(0.082, div(0.275, cos(div(X0, -0.206))))",0.298181818181818*cos(4.85436893203884*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-02/gplearn/Keijzer-2/result.json,0,1,1,0,0,0,0
g0099,99,Keijzer-2,keijzer,keijzer,,Keijzer-2,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,0.5809937622447607,1.1998150362294755,0.5844644837699039,8.172411859634382,1,1,1,1,1,-0.23582853032433768,-0.23324187453018322,0.91235024536365272,0.33955418541673477,1.1455921198938359,0.0025866557941544577,1.1455921198938359,0,0,ok,ok,0,1,success_completed,3639.59,1,1,1,1,,80,80,46,46,33,5,medium,1,1,1,1,0,6,add;cos;exp;mul;pow;sin,4,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6*sin(c7*x0) + c8*cos(c9*x0),c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6*sin(c7*x0) + c8*cos(c9*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0099_Keijzer-2/result.json,1,1,1,1,0,0,0
g0099,99,Keijzer-2,keijzer,keijzer,,Keijzer-2,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.3799538408967254,1.2294157492281557,0.3842116102559538,1.3376376322830787,1,1,1,1,1,-0.42026916091341765,-0.41542951559637403,0.12633847844346197,-0.14454551857645603,0.541767994039836,0.0048396453170436171,0.541767994039836,0,0,ok,ok,0,1,success_completed,6.17,1,1,1,1,,100,52,51,19,14,8,simple,1,1,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,((-1.586) + (0.703 * (exp((1.409 / (sqrt(1 + 1.037 ^ 2)))) / (sqrt(1 + sin(((-2.575) * X1)) ^ 2))))),-1.586 + 1.86947329691034/sqrt(sin(2.575*x0)**2 + 1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-02/pyoperon/Keijzer-2/result.json,1,1,1,0,0,0,0
