dataset_id,dataset_name,algorithm,seed,host,task_label,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse,valid_nmse,id_nmse,ood_nmse,id_r2,ood_r2,has_expression,artifact_valid,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,llm_config_path,background_preview,result_path
g0032,feynman-i.41.16,llmsr,1314,anon-node-05,g0032_feynman-i.41.16,ok,completed,not_timeout,False,False,3611.729,0.9984174014663075,1.0030697250622789,1.0014612737477793,1.3870580951338357e+23,-0.10695567397799621,-4.1104339875899875e+24,True,True,c0*x0**2*x1**3 + c1*x0**2*x1**4 + c2*x0**3*x1**5 + c3*x0**4*x1**6,1.0*x0**2*x1**3 + 1.0*x0**2*x1**4 + 1.0*x0**3*x1**5 + 1.0*x0**4*x1**6,x0;x1,add;mul;pow,33.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Radiation per frequency given Planck constant, Frequency of electromagnetic wave There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role """,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0032_feynman-i.41.16/result.json
g0033,feynman-iii.4.33,llmsr,1314,anon-node-02,g0033_feynman-iii.4.33,ok,completed,not_timeout,False,False,3611.335,3.2029278672969404e+43,2.773023689599151e+43,4.483842297653008e+43,1.0144127284391641e+43,-7.840202479932648e+43,-9.043616071644871e+44,True,True,c0*x0 + c1*x1**2,-8.159704688471582e-09*x0 + 3.4115844747864664e-05*x1**2,x0;x1,add;mul;pow,9.0,4.0,2,x0;x1,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Energy given Planck constant, Frequency",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0033_feynman-iii.4.33/result.json
g0034,feynman-iii.4.33,llmsr,1314,anon-node-03,g0034_feynman-iii.4.33,ok,completed,not_timeout,False,False,3611.567,0.9999999165580776,0.9999999241687585,0.9999998965755051,0.9999989440253079,-0.748545365476093,-87.36944307506819,True,True,6.62607015e-34*x0*x1,6.62607015e-34*x0*x1,x0;x1,mul,4.0,2.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy given Planck constant, Frequency There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""h, Planck constant""; 1 variable with sema",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0034_feynman-iii.4.33/result.json
g0035,feynman-i.37.4,llmsr,1314,anon-node-04,g0035_feynman-i.37.4,ok,completed,not_timeout,False,False,3628.012,0.3830391560088301,0.3736638132982501,0.3860494386004632,0.48810108217920123,0.24999928237616587,-53.01615530103572,True,True,c0*sin(c1 + x0) + c2*x1 + c3*x2,0.04916968617756138*sin(0.44501532250389025 + x0) + 0.9999999606696266*x1 + 1.009555669102554*x2,x0;x1;x2,add;mul;sin,13.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Amplitude of wave given Amplitude of wave, Amplitude of wave, Phase difference There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""de",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0035_feynman-i.37.4/result.json
g0036,feynman-ii.37.1,llmsr,1314,anon-node-05,g0036_feynman-ii.37.1,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3602.528,0.9999999459068738,1.0000010553364718,1.0000000672882312,1.000157388240139,-1.1102151815656214e-06,-0.0007584379556702103,True,True,-c0*x0**2*x1 + c1*x0**2*x2**2,-1.0*x0**2*x1 + 1.0*x0**2*x2**2,x0;x1;x2,add;mul;pow,16.0,4.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy of magnetic field given Magnetic moment, Volume magnetic susceptibility, Magnetic field strength There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variab",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0036_feynman-ii.37.1/result.json
g0037,PO14,llmsr,1314,anon-node-02,g0037_PO14,ok,completed,not_timeout,False,False,3613.005,0.003977978768154405,0.00395243678625358,0.003961566191764469,0.0066321227926514036,0.9960310807878552,0.9897743028872745,True,True,-c0*x0 - c1*x2 + c2*sin(c3*x1) + c4*x0**2 + c5*x1**2 + c6*x2**2 + c7*x0*x2,-0.03637092900586658*x0 - 1.7126739058226685*x2 + 0.34329245271221565*sin(0.9991165874712662*x1) + 0.015551033381807522*x0**2 + -2.114331496213483e-05*x1**2 + -1.8441509654036388*x2**2 + 0.1518065864893784*x0*x2,x0;x1;x2,add;mul;pow;sin,34.0,5.0,3,x;t;v,dv_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0037_PO14/result.json
g0038,feynman-i.44.4,llmsr,1314,anon-node-03,g0038_feynman-i.44.4,ok,completed,not_timeout,False,False,3611.563,0.908266234247032,0.9056574037186055,0.9022449048388573,3.993049917470865,0.0975307840997236,-2.9937299400265194,True,True,c0*x1*x2*x3*x4 + c1*exp(c2/(x0*x5)) + c3*log(x0) + c4*log(x5),35383.8056865083*x1*x2*x3*x4 + 34407.15000480726*exp(1.0/(x0*x5)) + -10911.90061025749*log(x0) + -63988.870197023236*log(x5),x0;x1;x2;x3;x4;x5,add;exp;log;mul;pow,26.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy given Number of molecules, Boltzmann constant, Temperature, Volume There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""k, Bolt",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0038_feynman-i.44.4/result.json
g0039,feynman-ii.11.3,llmsr,1314,anon-node-04,g0039_feynman-ii.11.3,ok,completed,not_timeout,False,False,3626.847,1.003000826292336,1.0409833369130241,11.12282767493416,4.010371619245891,-10.138168453828994,-3.010576271455932,True,True,c0*x0*x1/(x2*(x3**2 + x4**2)),1.0*x0*x1/(x2*(x3**2 + x4**2)),x0;x1;x2;x3;x4,add;mul;pow,16.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Position given Electric charge, Magnitude of electric field, Mass, Angular velocity, Angular velocity There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0039_feynman-ii.11.3/result.json
g0040,feynman-bonus.16,llmsr,1314,anon-node-05,g0040_feynman-bonus.16,ok,completed,not_timeout,False,False,3611.689,0.5531298898711231,0.5178868371850682,0.5714341267642283,0.9268968837087714,0.20718559204676168,-3.5098067182192096,True,True,0.5*c0*x3**2 + c1*x0*x3 + c2*x3*x4 + c3*x1*x2 + c4*sqrt(x2**2 + x3**2) + c5*exp(x0*x4),0.5*1.0*x3**2 + 1.0*x0*x3 + 1.0*x3*x4 + 1.0000074029624262*x1*x2 + 0.05643599656269401*sqrt(x2**2 + x3**2) + 5.034732900868205*exp(x0*x4),x0;x1;x2;x3;x4,add;exp;mul;pow,36.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy given Momentum, Electric charge, Vector potential, Speed of light, Mass There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""A,",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0040_feynman-bonus.16/result.json
g0041,feynman-bonus.11,llmsr,1314,anon-node-02,g0041_feynman-bonus.11,ok,completed,not_timeout,False,False,3613.054,0.02705364389957819,0.03184457725733872,0.02953555905061608,0.07763656821536834,0.9619341154215857,0.8474806520628957,True,True,c0*x0*sin(2*pi*x2/x4)*sin(2*pi*x3/x4) + c1*x0*x5 + c2*x0*x6 + c3*x0*x4 + c4*x0*x1 + c5*x0*exp(-x4/x1) + c6*x0*cos(2*pi*x2/x4) + c7*x0**2*x1 + c8*x0**2*x2,1.0*x0*sin(2*pi*x2/x4)*sin(2*pi*x3/x4) + 1.0*x0*x5 + 1.0184773550629374*x0*x6 + 99.47202891109993*x0*x4 + 0.0002058073703389361*x0*x1 + -834.1813047984051*x0*exp(-x4/x1) + -834.7415320827291*x0*cos(2*pi*x2/x4) + -0.0032215902689804975*x0**2*x1 + 1.0*x0**2*x2,x0;x1;x2;x3;x4;x5;x6,add;cos;exp;mul;pi;pow;sin,69.0,6.0,7,x0;x1;x2;x3;x4;x5;x6,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Wave intensity given Amplitude of wave, Wavelength of X-ray, Number of phase difference, Wavelength of X-ray There are 7 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 v",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0041_feynman-bonus.11/result.json
g0042,feynman-bonus.5,llmsr,1314,anon-node-03,g0042_feynman-bonus.5,ok,completed,not_timeout,False,False,3611.58,0.09730686501851113,0.09103473947394297,0.08281180124374875,0.3133568027805564,0.8962254435651237,-14.12769233206979,True,True,2*pi*sqrt(x0**3/(x1*x2))*(c0*x0 + c1*x1 + c2*x2 + 1),2*pi*sqrt(x0**3/(x1*x2))*(4179870.8210873436*x0 + 8.776899985003822e-09*x1 + 6.293074014322932e-09*x2 + 1),x0;x1;x2,add;mul;pi;pow,26.0,5.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Orbital period given Semimajor axis of elliptical orbit, Gravitational constant, Mass (The Earth)",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0042_feynman-bonus.5/result.json
g0043,feynman-i.18.4,llmsr,1314,anon-node-04,g0043_feynman-i.18.4,ok,completed,not_timeout,False,False,3640.033,0.28289891907025017,0.2635727376307938,0.26724367964122003,0.013618437599399656,0.7325098149953362,0.9863613772597087,True,True,c0 + c1*x0 + c2*x2 + c3*x3 + c4*x4,0.010216341311508713 + -0.012881245643706024*x0 + 0.4877874656230217*x2 + 0.006548008567665554*x3 + 0.5069500808473154*x4,x0;x2;x3;x4,add;mul,14.0,3.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Center of gravity given Mass, Position, Mass, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m_1, Mass""; 1 variable wit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0043_feynman-i.18.4/result.json
g0044,feynman-bonus.5,llmsr,1314,anon-node-05,g0044_feynman-bonus.5,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3602.427,0.2537535360172397,0.23143093018071245,0.2846387941843816,3.4185808460043345,0.6433085122812814,-266.6828175504408,True,True,1.00173715244876e-7*pi*sqrt(c0*x0**3/c1),1.00173715244876e-7*pi*sqrt(1.368804430981319*x0**3/0.6311955690186811),x0,mul;pi;pow,13.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Orbital period given Semimajor axis of elliptical orbit, Gravitational constant, Mass (The Earth) There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable wit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0044_feynman-bonus.5/result.json
g0045,feynman-i.11.19,llmsr,1314,anon-node-02,g0045_feynman-i.11.19,ok,completed,not_timeout,False,False,3613.182,166546.29498084512,144947.3652380846,241370.3918938263,11495477.51834175,-241783.57245867024,-11527169.113053698,True,True,c0*(x0*x1 + x2*x3 + x4*x5 + x6*x7),-7.111511119567426e-09*(x0*x1 + x2*x3 + x4*x5 + x6*x7),x0;x1;x2;x3;x4;x5;x6;x7,add;mul,15.0,4.0,8,x0;x1;x2;x3;x4;x5;x6;x7,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Inner product given Element of a vector, Element of a vector, Element of a vector, Element of a vector, Element of a vector, Element of a vector There are 8 candidate variables in an unknown order. The unor",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0045_feynman-i.11.19/result.json
g0046,feynman-ii.15.4,llmsr,1314,anon-node-03,g0046_feynman-ii.15.4,ok,completed,not_timeout,False,False,3610.936,1.3886260079110292e-31,6.192208907449187e-32,1.3090679122578728e-31,2.4135151640882717e-31,1.0,1.0,True,True,-x0*x1*cos(x2),-x0*x1*cos(x2),x0;x1;x2,cos;mul,6.0,3.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy from magnetic field given Magnetic dipole moment, Magnetic field strength, Angle",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0046_feynman-ii.15.4/result.json
g0047,feynman-i.15.3x,llmsr,1314,anon-node-04,g0047_feynman-i.15.3x,ok,completed,not_timeout,False,False,3626.2,0.2867247141066188,0.33277584345120104,0.2298271334834642,0.4892502743809208,0.7698807704442236,0.5107209294332875,True,True,c0 + c1*x1 + c2*x2 + c3*x0**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0**3 + c8*x0**2*x1 + c9*x0**2*x2,8.748281723318444 + 9.214599296541063e-06*x1 + -3.894620093058238*x2 + -0.005169052269687316*x0**2 + 2.1997451249459514e-08*x0*x1 + -21.716389099308465*x0*x2 + -1.0277511419700114*x1*x2 + 0.0002450949202709009*x0**3 + -9.404270880579925e-09*x0**2*x1 + -279.02535924312156*x0**2*x2,x0;x1;x2,add;mul;pow,42.0,4.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Position given Position, Velocity, Time There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""t, Time""; 1 variable with semantic role """,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0047_feynman-i.15.3x/result.json
g0048,feynman-bonus.17,llmsr,1314,anon-node-05,g0048_feynman-bonus.17,ok,completed,not_timeout,False,False,3611.707,6.482786889042316e-32,7.749249562859584e-32,7.336336967024836e-32,5.732356926546368e-32,1.0,1.0,True,True,c0*x0 + c1*x1**2/(2*x0) + c2*x2*(x3**2 + x5**2) + c3*x4*(x3**2 + x5**2) + c4*(x0**2 + x5**2) + c5*x1*x2*x3 + c6*x0*x2**2 + c7*exp(-x4**2/(2*x5**2)),1.0*x0 + 1.0*x1**2/(2*x0) + 1.0*x2*(x3**2 + x5**2) + 1.0*x4*(x3**2 + x5**2) + 1.0*(x0**2 + x5**2) + 1.0*x1*x2*x3 + 1.0*x0*x2**2 + 1.0*exp(-x4**2/(2*x5**2)),x0;x1;x2;x3;x4;x5,add;exp;mul;pow,64.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy given Mass, Momentum, Frequency of electromagnetic waves, Position, Deviation from the harmonic oscillator, Distance",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0048_feynman-bonus.17/result.json
g0049,feynman-iii.15.27,llmsr,1314,anon-node-02,g0049_feynman-iii.15.27,ok,completed,not_timeout,False,False,3613.383,0.9999999999935523,0.9999999999492725,1.0000000000253553,0.9999999999950471,-0.00017343611025721906,-0.0003187108067983502,True,True,c0*sqrt(x0**2 + x1**2) + c1*x2/(x3**c2 + 1) + c3*exp(c4*x4 + c5*x5),1.0*sqrt(x0**2 + x1**2) + 33.52832283732554*x2/(x3**-2941.5984681402474 + 1) + 1.0*exp(1.0*x4 + 1.0*x5),x0;x1;x2;x3;x4;x5,add;exp;mul;pow,32.0,6.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,"Calculate the Wavenumber given Parameter of state, Number of atoms, Lattice constant There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""b, Lattice",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0049_feynman-iii.15.27/result.json
g0050,feynman-i.24.6,llmsr,1314,anon-node-03,g0050_feynman-i.24.6,ok,completed,not_timeout,False,False,3610.584,0.5503965960825918,0.6181270397177904,0.5427151921935067,0.6832392612432923,0.4328951618958907,-18.13059609903494,True,True,c0*(x0**2 + x4**2)*(x1**2 + x5**2) + c1*x2**2 + c2*x3**2,0.47321102831930656*(x0**2 + x4**2)*(x1**2 + x5**2) + 1.0*x2**2 + 4.5253957568787575*x3**2,x0;x1;x2;x3;x4;x5,add;mul;pow,27.0,5.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,"Calculate the Energy given Mass, Angular velocity, Angular velocity, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Mass""; 1 varia",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0050_feynman-i.24.6/result.json
