sample_id,attempt_number,physical_request_ordinal,status,input_tokens,output_tokens,total_tokens
review_004198,1,4136,accepted,1447,90,1537
review_004199,1,4137,accepted,1440,90,1530
review_004200,1,4138,accepted,1465,168,1633
review_004201,1,4139,accepted,1434,90,1524
review_004202,1,4140,accepted,1376,280,1656
review_004203,1,4141,accepted,1441,218,1659
review_004204,1,4142,accepted,1438,90,1528
review_004205,1,4143,accepted,1434,247,1681
review_004206,1,4144,accepted,1418,88,1506
review_004207,1,4145,accepted,1386,194,1580
review_004208,1,4146,accepted,1406,93,1499
review_004209,1,4147,accepted,1417,360,1777
review_004210,1,4148,accepted,1403,90,1493
review_004211,1,4149,accepted,1369,630,1999
review_004212,1,4150,accepted,1406,90,1496
review_004213,1,4152,accepted,1407,90,1497
review_004214,1,4153,accepted,1408,93,1501
review_004215,1,4154,accepted,1318,90,1408
review_004216,1,4155,accepted,1376,92,1468
review_004217,1,4156,accepted,1471,90,1561
review_004218,1,4157,accepted,1404,88,1492
review_004219,1,4158,accepted,1401,90,1491
review_004220,1,4159,accepted,1428,92,1520
review_004221,1,4160,accepted,1451,90,1541
review_004222,1,4161,accepted,1415,90,1505
review_004223,1,4162,accepted,1457,90,1547
review_004224,1,4163,accepted,1363,90,1453
review_004225,1,4164,accepted,1402,88,1490
review_004226,1,4165,accepted,1455,90,1545
review_004227,1,4166,accepted,1405,90,1495
review_004228,1,4167,accepted,1374,90,1464
review_004229,1,4168,failed,0,0,0
review_004229,2,4176,accepted,1413,90,1503
review_004230,1,4169,accepted,1419,90,1509
review_004231,1,4170,accepted,1437,303,1740
review_004232,1,4171,accepted,1464,92,1556
review_004233,1,4172,accepted,1355,90,1445
review_004234,1,4173,accepted,1373,90,1463
review_004235,1,4174,accepted,1433,90,1523
review_004236,1,4175,accepted,1400,90,1490
review_004237,1,4177,accepted,1392,88,1480
review_004238,1,4178,accepted,1484,159,1643
review_004239,1,4179,accepted,1372,88,1460
review_004240,1,4180,accepted,1441,88,1529
review_004241,1,4181,accepted,1476,92,1568
review_004242,1,4182,accepted,1418,90,1508
review_004243,1,4183,accepted,1408,90,1498
review_004244,1,4184,accepted,1337,90,1427
review_004245,1,4185,accepted,1472,93,1565
review_004246,1,4186,accepted,1410,93,1503
review_004247,1,4187,accepted,1416,92,1508
review_004248,1,4188,accepted,1452,90,1542
review_004249,1,4189,accepted,1467,90,1557
review_004250,1,4190,accepted,1396,90,1486
review_004251,1,4191,accepted,1311,456,1767
review_004252,1,4192,accepted,1320,461,1781
review_004253,1,4193,accepted,1350,158,1508
review_004254,1,4194,accepted,1365,90,1455
review_004255,1,4195,accepted,1340,446,1786
review_004256,1,4196,accepted,1337,90,1427
review_004257,1,4197,accepted,1356,307,1663
review_004258,1,4198,accepted,1317,725,2042
review_004259,1,4199,accepted,1284,449,1733
review_004260,1,4200,accepted,1347,270,1617
review_004261,1,4201,accepted,1245,256,1501
review_004262,1,4202,accepted,1292,90,1382
review_004263,1,4203,accepted,1460,279,1739
review_004264,1,4204,accepted,1370,303,1673
review_004265,1,4205,accepted,1336,416,1752
review_004266,1,4206,accepted,1397,275,1672
review_004267,1,4207,accepted,1455,522,1977
review_004268,1,4208,accepted,1306,1016,2322
review_004269,1,4209,accepted,1288,226,1514
review_004270,1,4210,accepted,1243,345,1588
review_004271,1,4211,accepted,1293,90,1383
review_004272,1,4212,accepted,1292,282,1574
review_004273,1,4213,accepted,1277,605,1882
review_004274,1,4214,accepted,1333,90,1423
review_004275,1,4215,accepted,1337,88,1425
review_004276,1,4216,accepted,1325,228,1553
review_004277,1,4217,accepted,1381,333,1714
review_004278,1,4218,accepted,1344,298,1642
review_004279,1,4219,accepted,1315,90,1405
review_004280,1,4220,accepted,1293,90,1383
review_004281,1,4221,accepted,1304,222,1526
review_004282,1,4222,accepted,1377,90,1467
review_004283,1,4223,accepted,1294,88,1382
review_004284,1,4224,accepted,1266,88,1354
review_004285,1,4225,accepted,1437,90,1527
review_004286,1,4226,accepted,1368,91,1459
review_004287,1,4227,accepted,1379,1156,2535
review_004288,1,4228,accepted,1390,88,1478
review_004289,1,4229,accepted,1414,1434,2848
review_004290,1,4230,accepted,1384,90,1474
review_004291,1,4231,accepted,1485,90,1575
review_004292,1,4232,accepted,1351,364,1715
review_004293,1,4233,accepted,1375,542,1917
review_004294,1,4234,accepted,1577,452,2029
review_004295,1,4235,accepted,1458,268,1726
review_004296,1,4236,accepted,1331,88,1419
review_004297,1,4237,accepted,1277,88,1365
review_004298,1,4238,accepted,1426,202,1628
review_004299,1,4239,accepted,1420,248,1668
review_004300,1,4240,accepted,1536,93,1629
review_004301,1,4241,accepted,1295,1090,2385
review_004302,1,4242,accepted,1349,560,1909
review_004303,1,4243,accepted,1327,219,1546
review_004304,1,4244,accepted,1396,90,1486
review_004305,1,4245,accepted,1339,90,1429
review_004306,1,4246,accepted,1409,178,1587
review_004307,1,4247,accepted,1267,213,1480
review_004308,1,4248,accepted,1288,557,1845
review_004309,1,4249,accepted,1304,274,1578
review_004310,1,4250,accepted,1313,296,1609
review_004311,1,4251,accepted,1246,462,1708
review_004312,1,4252,accepted,1296,419,1715
review_004313,1,4253,accepted,1419,90,1509
review_004314,1,4254,accepted,1429,315,1744
review_004315,1,4255,accepted,1355,812,2167
review_004316,1,4256,accepted,1434,1461,2895
review_004317,1,4257,accepted,1437,90,1527
review_004318,1,4258,accepted,1279,90,1369
review_004319,1,4259,accepted,1317,270,1587
review_004320,1,4260,accepted,1304,577,1881
review_004321,1,4261,accepted,1299,221,1520
review_004322,1,4262,accepted,1258,88,1346
review_004323,1,4263,accepted,1267,427,1694
review_004324,1,4264,accepted,1298,184,1482
review_004325,1,4265,accepted,1336,88,1424
review_004326,1,4266,accepted,1331,159,1490
review_004327,1,4267,accepted,1376,281,1657
review_004328,1,4268,accepted,1298,363,1661
review_004329,1,4269,accepted,1458,90,1548
review_004330,1,4270,accepted,1253,90,1343
review_004331,1,4271,accepted,1361,868,2229
review_004332,1,4272,accepted,1333,467,1800
review_004333,1,4273,accepted,1390,90,1480
review_004334,1,4274,accepted,1272,90,1362
review_004335,1,4275,accepted,1474,92,1566
review_004336,1,4276,accepted,1424,660,2084
review_004337,1,4277,accepted,1393,343,1736
review_004338,1,4278,accepted,1489,280,1769
review_004339,1,4279,accepted,1464,277,1741
review_004340,1,4280,accepted,1408,301,1709
review_004341,1,4281,accepted,1214,88,1302
review_004342,1,4282,accepted,1335,604,1939
review_004343,1,4283,accepted,1401,492,1893
review_004344,1,4284,accepted,1513,191,1704
review_004345,1,4285,accepted,1440,90,1530
review_004346,1,4286,accepted,1395,457,1852
review_004347,1,4287,accepted,1281,88,1369
review_004348,1,4288,accepted,1376,553,1929
review_004349,1,4289,accepted,1393,276,1669
review_004350,1,4290,accepted,1549,205,1754
review_004351,1,4291,accepted,1302,88,1390
review_004352,1,4292,accepted,1291,90,1381
review_004353,1,4293,accepted,1355,190,1545
review_004354,1,4294,accepted,1384,90,1474
review_004355,1,4295,accepted,1288,333,1621
review_004356,1,4296,accepted,1340,212,1552
review_004357,1,4297,accepted,1324,656,1980
review_004358,1,4298,accepted,1308,122,1430
review_004359,1,4299,accepted,1319,301,1620
review_004360,1,4300,accepted,1279,320,1599
review_004361,1,4301,accepted,1267,137,1404
review_004362,1,4302,accepted,1278,90,1368
review_004363,1,4303,accepted,1363,236,1599
review_004364,1,4304,accepted,1217,88,1305
review_004365,1,4305,accepted,1333,198,1531
review_004366,1,4306,accepted,1454,1993,3447
review_004367,1,4307,accepted,1521,92,1613
review_004368,1,4308,accepted,1263,179,1442
review_004369,1,4309,accepted,1320,90,1410
review_004370,1,4310,accepted,1364,274,1638
review_004371,1,4311,accepted,1304,492,1796
review_004372,1,4312,accepted,1346,251,1597
review_004373,1,4313,accepted,1271,365,1636
review_004374,1,4314,accepted,1318,88,1406
review_004375,1,4315,accepted,1331,90,1421
review_004376,1,4316,accepted,1375,332,1707
review_004377,1,4317,accepted,1436,358,1794
review_004378,1,4318,accepted,1313,427,1740
review_004379,1,4319,accepted,1329,411,1740
review_004380,1,4320,accepted,1339,88,1427
review_004381,1,4321,accepted,1324,364,1688
review_004382,1,4322,accepted,1309,349,1658
review_004383,1,4323,accepted,1336,88,1424
review_004384,1,4324,accepted,1300,599,1899
review_004385,1,4325,accepted,1399,314,1713
review_004386,1,4326,accepted,1423,365,1788
review_004387,1,4327,accepted,1380,160,1540
review_004388,1,4328,accepted,1396,90,1486
review_004389,1,4329,accepted,1539,259,1798
review_004390,1,4330,accepted,1364,90,1454
review_004391,1,4331,accepted,1491,90,1581
review_004392,1,4332,accepted,1252,218,1470
review_004393,1,4333,accepted,1454,657,2111
review_004394,1,4334,accepted,1485,90,1575
review_004395,1,4335,accepted,1438,90,1528
review_004396,1,4336,accepted,1307,232,1539
review_004397,1,4337,accepted,1274,88,1362
review_004398,1,4338,accepted,1487,90,1577
review_004399,1,4339,accepted,1358,90,1448
review_004400,1,4340,accepted,1438,270,1708
review_004401,1,4341,accepted,1441,122,1563
review_004402,1,4342,accepted,1256,88,1344
review_004403,1,4343,accepted,2649,92,2741
review_004404,1,4344,accepted,1257,93,1350
review_004405,1,4345,accepted,1425,90,1515
review_004406,1,4346,accepted,1451,178,1629
review_004407,1,4347,accepted,1450,1041,2491
review_004408,1,4348,accepted,1409,223,1632
review_004409,1,4349,accepted,1427,272,1699
review_004410,1,4350,accepted,1414,289,1703
review_004411,1,4351,accepted,1497,327,1824
review_004412,1,4352,accepted,1443,92,1535
review_004413,1,4353,accepted,3299,90,3389
review_004414,1,4354,accepted,1986,515,2501
review_004415,1,4355,accepted,1313,390,1703
review_004416,1,4356,accepted,2046,92,2138
review_004417,1,4357,accepted,1304,88,1392
review_004418,1,4358,accepted,1428,441,1869
review_004419,1,4359,accepted,1726,91,1817
review_004420,1,4360,accepted,1620,251,1871
review_004421,1,4361,accepted,1427,90,1517
review_004422,1,4362,accepted,1297,90,1387
review_004423,1,4363,accepted,1451,219,1670
review_004424,1,4364,accepted,1295,90,1385
review_004425,1,4365,accepted,2518,97,2615
review_004426,1,4366,accepted,1686,192,1878
review_004427,1,4367,accepted,1972,92,2064
review_004429,1,4368,accepted,1433,143,1576
review_004430,1,4369,accepted,1450,93,1543
review_004431,1,4370,accepted,1417,90,1507
review_004432,1,4371,accepted,1406,90,1496
review_004433,1,4372,accepted,1326,138,1464
review_004434,1,4373,accepted,1390,92,1482
review_004435,1,4374,accepted,1292,90,1382
review_004436,1,4375,accepted,1518,159,1677
review_004437,1,4376,accepted,1267,93,1360
review_004438,1,4377,accepted,1267,90,1357
review_004439,1,4378,accepted,1281,90,1371
review_004440,1,4379,accepted,2038,92,2130
review_004441,1,4380,accepted,1265,90,1355
review_004442,1,4381,accepted,1301,401,1702
review_004443,1,4382,accepted,1293,258,1551
review_004444,1,4383,accepted,2715,92,2807
review_004445,1,4384,accepted,2219,93,2312
review_004446,1,4385,accepted,1311,88,1399
review_004447,1,4386,accepted,1247,90,1337
review_004448,1,4387,accepted,1245,90,1335
review_004449,1,4388,accepted,1293,239,1532
review_004450,1,4389,accepted,2688,92,2780
review_004451,1,4390,accepted,1430,188,1618
review_004452,1,4391,accepted,1302,111,1413
review_004453,1,4392,accepted,2615,92,2707
review_004454,1,4393,accepted,1252,91,1343
review_004455,1,4394,accepted,1520,90,1610
review_004456,1,4395,accepted,1483,92,1575
review_004457,1,4396,accepted,1396,205,1601
review_004458,1,4397,accepted,1421,224,1645
review_004459,1,4398,accepted,1504,90,1594
review_004460,1,4399,accepted,1412,93,1505
review_004461,1,4400,accepted,1392,150,1542
review_004462,1,4401,accepted,1420,197,1617
review_004463,1,4402,accepted,3311,328,3639
review_004464,1,4403,accepted,1993,90,2083
review_004465,1,4404,accepted,1242,92,1334
review_004466,1,4405,accepted,2004,92,2096
review_004467,1,4406,accepted,2112,92,2204
review_004468,1,4407,accepted,1408,93,1501
review_004469,1,4408,accepted,1577,90,1667
review_004470,1,4409,accepted,1597,166,1763
review_004471,1,4410,accepted,1453,251,1704
review_004472,1,4411,accepted,1317,224,1541
review_004473,1,4412,accepted,1457,281,1738
review_004474,1,4413,accepted,1715,93,1808
review_004475,1,4414,accepted,2423,92,2515
review_004476,1,4415,accepted,1684,193,1877
review_004477,1,4416,accepted,2013,92,2105
review_004478,1,4417,accepted,1421,241,1662
review_004479,1,4418,accepted,1275,138,1413
review_004480,1,4419,accepted,1438,267,1705
review_004481,1,4420,accepted,1422,90,1512
review_004482,1,4421,accepted,1415,174,1589
review_004483,1,4422,accepted,1345,138,1483
review_004484,1,4423,accepted,1367,93,1460
review_004485,1,4424,accepted,1460,263,1723
review_004486,1,4425,accepted,1525,196,1721
review_004487,1,4426,accepted,1238,102,1340
review_004488,1,4427,accepted,1281,90,1371
review_004489,1,4428,accepted,1235,200,1435
review_004490,1,4429,accepted,2034,201,2235
review_004491,1,4430,accepted,1253,90,1343
review_004492,1,4431,accepted,1282,342,1624
review_004493,1,4432,accepted,1248,318,1566
review_004494,1,4433,accepted,2542,92,2634
review_004495,1,4434,accepted,2230,92,2322
review_004496,1,4435,accepted,1252,89,1341
review_004497,1,4436,accepted,1245,90,1335
review_004498,1,4437,accepted,1231,90,1321
review_004499,1,4438,accepted,1402,90,1492
review_004500,1,4439,accepted,2633,92,2725
review_004501,1,4440,accepted,1429,92,1521
review_004502,1,4441,accepted,1301,94,1395
review_004503,1,4442,accepted,2654,92,2746
review_004504,1,4443,accepted,1286,90,1376
review_004505,1,4444,accepted,1442,260,1702
review_004506,1,4445,accepted,1428,93,1521
review_004507,1,4446,accepted,1509,91,1600
review_004508,1,4447,accepted,1415,375,1790
review_004509,1,4448,accepted,1529,92,1621
review_004510,1,4449,accepted,1435,90,1525
review_004511,1,4450,accepted,1504,587,2091
review_004512,1,4451,accepted,1406,160,1566
review_004513,1,4452,accepted,3313,92,3405
review_004514,1,4453,accepted,1995,90,2085
review_004515,1,4454,accepted,1268,90,1358
review_004516,1,4455,accepted,2015,121,2136
review_004517,1,4456,accepted,2065,90,2155
review_004518,1,4457,accepted,1456,93,1549
review_004519,1,4458,accepted,1596,93,1689
review_004520,1,4459,accepted,1732,213,1945
review_004521,1,4460,accepted,1457,307,1764
review_004522,1,4461,accepted,1324,184,1508
review_004523,1,4462,accepted,1450,234,1684
review_004524,1,4463,accepted,1701,92,1793
review_004525,1,4464,accepted,2461,115,2576
review_004526,1,4465,accepted,1797,90,1887
review_004527,1,4466,accepted,1976,90,2066
review_004528,1,4467,accepted,1498,92,1590
review_004529,1,4468,accepted,1413,90,1503
review_004530,1,4469,accepted,1432,180,1612
review_004531,1,4470,accepted,1412,90,1502
review_004532,1,4471,accepted,1426,198,1624
review_004533,1,4472,accepted,1344,243,1587
review_004534,1,4473,accepted,1360,91,1451
review_004535,1,4474,accepted,1477,93,1570
review_004536,1,4475,accepted,1512,593,2105
review_004537,1,4476,accepted,1261,90,1351
review_004538,1,4477,accepted,1267,90,1357
review_004539,1,4478,accepted,1249,90,1339
review_004540,1,4479,accepted,2070,92,2162
review_004541,1,4480,accepted,1261,258,1519
review_004542,1,4481,accepted,1301,90,1391
review_004543,1,4482,accepted,1267,108,1375
review_004544,1,4483,accepted,3052,92,3144
review_004545,1,4484,accepted,2065,92,2157
review_004546,1,4485,accepted,1275,90,1365
review_004547,1,4486,accepted,1244,87,1331
review_004548,1,4487,accepted,1260,90,1350
review_004549,1,4488,accepted,1362,88,1450
review_004550,1,4489,accepted,2621,92,2713
review_004551,1,4490,accepted,1425,245,1670
review_004552,1,4491,accepted,1410,220,1630
review_004553,1,4492,accepted,1430,254,1684
review_004554,1,4493,accepted,1471,155,1626
review_004555,1,4494,accepted,1359,702,2061
review_004556,1,4495,accepted,1358,157,1515
review_004557,1,4496,accepted,1358,92,1450
review_004558,1,4497,accepted,1447,107,1554
review_004559,1,4498,accepted,1395,125,1520
review_004560,1,4499,accepted,1358,158,1516
review_004561,1,4500,accepted,1438,258,1696
review_004562,1,4501,accepted,1437,180,1617
review_004563,1,4502,accepted,1431,101,1532
review_004564,1,4503,accepted,1420,124,1544
review_004565,1,4504,accepted,1312,90,1402
review_004566,1,4505,accepted,1306,321,1627
review_004567,1,4506,accepted,1556,267,1823
review_004568,1,4507,accepted,1375,240,1615
review_004569,1,4508,accepted,1434,145,1579
review_004570,1,4509,accepted,1411,230,1641
review_004571,1,4510,accepted,1439,245,1684
review_004572,1,4511,accepted,1412,192,1604
review_004573,1,4512,accepted,1543,212,1755
review_004574,1,4513,accepted,1341,217,1558
review_004575,1,4514,accepted,1253,220,1473
review_004576,1,4515,accepted,1432,135,1567
review_004577,1,4516,accepted,1366,291,1657
review_004578,1,4517,accepted,1464,141,1605
review_004579,1,4518,accepted,1441,108,1549
review_004580,1,4519,accepted,1473,109,1582
review_004581,1,4520,accepted,1436,261,1697
review_004582,1,4521,accepted,1414,254,1668
review_004583,1,4522,accepted,1319,90,1409
review_004584,1,4523,accepted,1359,192,1551
review_004585,1,4524,accepted,1254,90,1344
review_004586,1,4525,accepted,1240,169,1409
review_004587,1,4526,accepted,1276,94,1370
review_004588,1,4527,accepted,1245,108,1353
review_004589,1,4528,accepted,1295,160,1455
review_004590,1,4529,accepted,1462,113,1575
review_004591,1,4530,accepted,1319,633,1952
review_004592,1,4531,accepted,1295,187,1482
review_004593,1,4532,accepted,1214,88,1302
review_004594,1,4533,accepted,1241,186,1427
review_004595,1,4534,accepted,1251,149,1400
review_004596,1,4535,accepted,1343,90,1433
review_004597,1,4536,accepted,1267,168,1435
review_004598,1,4537,accepted,1411,154,1565
review_004599,1,4538,accepted,1440,165,1605
