dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin
g0325,325,feynman-i.40.1,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.40.1,feynman-i.40.1,feynman-i.40.1,4,y,8000,1000,1000,1000,49,5,x0 * np.exp(-7.10292768111229e+23 * x1 * x2 / x3),4,12,4,4,4,12,11,0,1,0,0,0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.0,-0.20620543779847297,-1.34066879891327,-0.2373807173239842,-1.5685945710372227,0.010953833684819423,0.6083088112945639,1.7007693581982741,0.005723869514412952,0.47765244598008844,0.3997040936133433,0.9715785984836364,1.7217409161302848,0.0,1.2319825090357008,dso,0.07289449256175518,pyoperon,feynman-i.40.1,f12e4e17b3d7e008,exponential_log,-0.7734371183558715,0.5940014962277775,2.5231256842431668e-05,0.013351690989562445,0.06950216838877274,0.11366766859384493,0.0,0.026474014903942113,0.7587975068441337,0.020088416505265713,hard,-1.134463361114797,all_good,eligible,medium,11000,small,simple
g0326,326,feynman-i.41.16,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.41.16,feynman-i.41.16,feynman-i.41.16,2,y,8000,1000,1000,1000,102,9,3.68620963570564e-51 * x0 ** 3 / (np.pi ** 3 * (np.exp(2.39959613196403e-11 * x0 / (np.pi * x1)) - 1)),4,12,4,4,3,12,7,0,0,0,0,0,1.0,0.5833333333333334,0.0,0.0,0.0,-4.022899055083125,-4.091751736755696,-6.025611250349075,-6.1317831139441,0.006249049617399176,0.002752016302567976,0.007088766248576128,8.091909297677882,8.371238909673137,0.0023759249064520304,4.095648064215325,6.143472096322988,0.8112781244591328,0.7008310607487238,imcts,0.011688982378887935,dso,feynman-i.41.16,4ef7fb387fb5fd00,exponential_log,-4.057325395919411,0.0037683696942222514,0.23653397049660216,0.234354773549756,0.00040092105327572546,0.49274746515629947,1.0,0.2641459450898466,1.0,0.2641459450898466,medium,-0.06885268167257053,all_good,eligible,low,11000,small,complex
g0327,327,feynman-i.44.4,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.44.4,feynman-i.44.4,feynman-i.44.4,4,y,8000,1000,1000,1000,40,4,1.380649e-23 * x0 * x1 * np.log(x2 / x3),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.2940223200893157,-0.9249862096174014,-0.15827021456598017,-0.10799687959542384,1.4854329998327955,1.6250587548582054,6.155169128979157,4.038515385382418,2.124079193785268,0.3050343224806605,1.7114885909160678,3.4135105797896674,0.0,0.41490920929254216,imcts,3.326534046875087,pyoperon,feynman-i.44.4,05a55be9f3b43ecd,exponential_log,-1.1095042648533586,2.1781439277056727,0.11797830635115988,0.05944802351826996,0.053037694471595495,0.20344958045031541,0.0,0.0903998276700713,0.08748437486936733,0.007908572412014724,hard,0.3690361104719143,unstable,limited_quota,medium,11000,small,simple
g0328,328,feynman-i.50.26,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.50.26,feynman-i.50.26,feynman-i.50.26,4,y,8000,1000,1000,1000,50,6,x0 * (x3 * np.cos(x1 * x2) ** 2 + np.cos(x1 * x2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.6276681792352137,-1.4973868037121105,-3.320400807482696,-1.846766601343707,0.2787543336916424,0.3069028430771714,1.2233323101146159,1.9340339691917026,0.8004518120196837,0.3020093925265915,1.2127397965836164,2.298009182064352,0.0,1.195340167655652,imcts,0.25903937911466235,pyoperon,feynman-i.50.26,4b7bdb4fcc5965a2,trigonometric,-2.062527491473662,0.4231784659921202,0.056425396030401406,0.02238936420329833,0.052511614396253854,0.1429305703690098,0.0,0.049754965278133965,0.8311873003136103,0.04135569526672959,medium,1.1302813755231031,ood_failure,eligible,medium,11000,small,moderate
g0329,329,feynman-i.6.20,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20,feynman-i.6.20,feynman-i.6.20,2,y,8000,1000,1000,1000,73,9,np.sqrt(2) * np.exp(-x0 ** 2 / (2 * x1 ** 2)) / (2 * np.sqrt(np.pi) * x1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.9245046220658092,0.22380493189761147,-0.6854042538299576,-0.00031458897788670274,0.1580816497405077,0.8582473939367021,1.5402528014776906,0.4322545574792145,0.15770284963444364,0.3281513299610875,0.4637280731835517,0.9272464203818456,0.0,1.3314819701821166,udsr,0.01506957946203972,pyoperon,feynman-i.6.20,d1dc6b54f6a95169,exponential_log,-0.35034984508409883,0.6829658478183205,0.012500611169139841,0.004393805067680082,0.0570580841075992,0.052044239305020654,0.0,0.019676182229528917,0.721097022144261,0.014188436412881127,hard,1.1483095539634207,ood_failure,eligible,low,11000,small,complex
g0330,330,feynman-i.6.20a,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20a,feynman-i.6.20a,feynman-i.6.20a,1,y,8000,1000,1000,1000,56,6,np.sqrt(2) * np.exp(-x0 ** 2 / 2) / (2 * np.sqrt(np.pi)),4,12,4,4,4,12,12,0,0,5,0,0,1.0,1.0,0.0,0.0,0.4166666666666667,-7.214396428197803,1.2068631247038413,-7.584789456462719,2.4137262494076825,0.4142177766206792,2.371435738001697,6.0,22.317992951613018,119.40484081241758,40.32616259563457,15.195424583530773,24.0,0.0,0.04632087346258509,udsr,4.827452498815365,pyoperon,feynman-i.6.20a,4761d0e8c64f8ffd,exponential_log,-3.0037666517469814,2.2314178505248146,0.6526254810366614,1.0,1.0,1.0,0.0,0.8284189183628314,0.0649084478127735,0.053771386129668114,medium,8.421259552901645,unstable,limited_quota,low,11000,small,moderate
g0331,331,feynman-i.6.20b,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.6.20b,feynman-i.6.20b,feynman-i.6.20b,3,y,8000,1000,1000,1000,80,10,np.sqrt(2) * np.exp(-(x0 - x1) ** 2 / (2 * x2 ** 2)) / (2 * np.sqrt(np.pi) * x2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.16498683412858206,1.0440426374833307,-0.12184323486381696,1.337047454748692,0.08596457831166254,0.8584325572370187,1.5244839411551474,0.010571376574361609,0.42741629125533076,0.3156245322065204,0.8644031027015102,1.6212110658374288,0.0,1.1231258405649769,imcts,1.2352224581010494,udsr,feynman-i.6.20b,5e9921d93d93089b,exponential_log,0.4395279016773743,0.6654627267881695,0.0001670135339605411,0.011945189002004815,0.054879488633794146,0.10066281528209148,0.0,0.022537475710866145,0.7285143318284173,0.016418874058600832,extreme,1.2090294716119128,ood_failure,limited_quota,low,11000,small,complex
g0332,332,feynman-i.9.18,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-i.9.18,feynman-i.9.18,feynman-i.9.18,8,y,8000,1000,1000,1000,73,11,6.6743e-11 * x0 * x1 / ((x2 - x3) ** 2 + (x4 - x5) ** 2 + (x6 - x7) ** 2),4,12,4,4,3,12,7,0,0,0,0,0,1.0,0.5833333333333334,0.0,0.0,0.0,-2.7272346601764808,-0.8083205047596709,-0.2685980688323167,-0.0032382159405103185,0.662255442703571,1.5392586783564175,4.610909894055171,13.458654472437559,1.301536034837735,6.393001416749039,1.6144821988923348,2.4217232983385024,0.8112781244591328,0.5290500928846927,udsr,2.418485082397992,dso,feynman-i.9.18,803ed8141ba8cc67,rational,-1.767777582468076,1.6703365386943154,0.39350318006761664,0.036418621800517005,1.0,0.1916786631397422,1.0,0.369640496967821,0.30267826273152676,0.11188214345743824,hard,1.9189141554168099,ood_failure,eligible,high,11000,small,complex
g0333,333,feynman-ii.11.17,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.17,feynman-ii.11.17,feynman-ii.11.17,5,y,8000,1000,1000,1000,59,6,x0 * (7.24297051603992e+22 * x1 * x2 * np.cos(x3) / x4 + 1),4,12,4,4,4,12,10,0,1,0,0,0,1.0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0003114984283354122,1.2607092559944608e-06,0.0002004149638260756,-7.75095923654928e-08,0.0019318840870763353,5.035758832444346e-06,1.3778487667587562e-05,1.8197435207474668e-07,6.252172917596039e-12,1.8341905507165104e-07,3.0264741473049726e-06,5.9688425959280076e-06,0.0,1.3862943611167646,imcts,1.8182505322119083e-07,pyoperon,feynman-ii.11.17,1dc465a8d6aed02a,trigonometric,0.00015637956879570333,0.008724480151815095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,extreme,-0.0003102377190794177,all_struggle,limited_quota,high,11000,small,moderate
g0334,334,feynman-ii.11.20,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.20,feynman-ii.11.20,feynman-ii.11.20,4,y,8000,1000,1000,1000,45,5,2.41432350534664e+22 * x0 * x1 ** 2 * x2 / x3,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.1347408742277172,-0.002801902426037326,-0.010420972885734004,-1.5090870016162028e-06,0.19081014773686605,0.5797235376555918,0.9800722110678384,0.061131525701629136,2.396800684665402e-05,0.062150001562464224,0.00567955285860778,0.011358099437551986,0.0,1.3862823320064825,dso,0.01127832697735205,imcts,feynman-ii.11.20,5f89e2cabd5cb8c7,rational,-0.06877138832687725,0.4660658868231776,0.001645821710213328,0.0,0.010796517390431214,0.0,0.0,0.002195515207139347,0.8130128683759739,0.0017849821161194308,hard,0.13193897180167985,all_good,eligible,medium,11000,small,simple
g0335,335,feynman-ii.11.27,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.27,feynman-ii.11.27,feynman-ii.11.27,3,y,8000,1000,1000,1000,47,8,8.854e-12 * x0 * x1 * x2 / (-(x0 * x1) / 3 + 1),4,12,4,4,3,12,9,0,1,0,0,0,1.0,0.75,0.0,0.08333333333333333,0.0,-6.0838764434044466,-5.910229102178414,-6.18267212409084,-5.707749457968565,1.8506228507429465,1.849150855970949,5.540164958123737,23.729843984817183,23.928835299709107,0.045736374240643425,7.984708100955547,11.977062151433321,0.8112781244591328,0.013553109387145866,imcts,6.292250542031435,dso,feynman-ii.11.27,321c88fccd31ca88,rational,-5.997052772791431,2.2261512374950496,0.693919996333636,0.6699332998938732,0.007941944746037329,0.9646524927871007,1.0,0.625005194670244,0.06714028405278394,0.0419630263046257,medium,0.1736473412260322,unstable,limited_quota,low,11000,small,moderate
g0336,336,feynman-ii.11.28,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.11.28,feynman-ii.11.28,feynman-ii.11.28,2,y,8000,1000,1000,1000,32,7,x0 * x1 / (-x0 * x1 / 3 + 1) + 1,4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,dso,0.0,dso,feynman-ii.11.28,1402b97d22c06418,rational,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,easy,0.0,all_good,eligible,low,11000,small,moderate
g0337,337,feynman-ii.13.23,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.23,feynman-ii.13.23,feynman-ii.13.23,2,y,8000,1000,1000,1000,48,4,x0 / np.sqrt(1 - 1.11265005605362e-17 * x1 ** 2),4,12,4,4,4,12,11,0,1,0,0,0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.0,-4.079286290982079,-2.556704391908337,-4.458285107771223,-2.703642303665873,0.4193440682901301,0.30993923786838684,0.9682542507258685,6.389208271651859,2.699781170099453,0.80198175628756,2.402043447422833,4.579451065062283,0.0,0.7145170254073001,imcts,1.6588959643409957,pyoperon,feynman-ii.13.23,c43672d4f609659e,rational,-3.317995341445208,0.4098286922838878,0.18673253117206245,0.07556641431396721,0.13946420595702572,0.2872426578422386,0.0,0.14144852759788812,0.8368445431354361,0.11837042845483481,medium,1.5225818990737419,ood_failure,eligible,low,11000,small,simple
g0338,338,feynman-ii.13.34,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.13.34,feynman-ii.13.34,feynman-ii.13.34,2,y,8000,1000,1000,1000,53,5,x0 * x1 / np.sqrt(1 - 1.11265005605362e-17 * x1 ** 2),4,12,4,4,3,12,9,0,3,0,0,0,1.0,0.75,0.0,0.25,0.0,-4.403324959819776,-3.263029400516734,-4.8318926548837995,-3.5097351652164788,0.43239021390747556,0.3438685736956925,0.7680116147457632,0.4364390127421155,0.16519135070495258,0.06490771060457613,0.5994652807003025,0.8991979210504537,0.8112781244591328,1.034577700405277,imcts,0.07954031347560964,dso,feynman-ii.13.34,66e7ee6e5648baf0,rational,-3.833177180168255,0.4026277952089248,0.012623000180302879,0.004603466649009426,0.011276123795430122,0.06851481832889464,1.0,0.06457216379246329,0.8398960722608264,0.05423390674667267,medium,1.1402955593030422,ood_failure,eligible,low,11000,small,simple
g0339,339,feynman-ii.24.17,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.24.17,feynman-ii.24.17,feynman-ii.24.17,2,y,8000,1000,1000,1000,62,6,np.sqrt(1.11265005605362e-17 * x0 ** 2 - np.pi ** 2 / x1 ** 2),4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-1.144857992142999,-0.8449621361682819,-1.3724001538213257,-1.0246670959565194,0.05948664448631902,0.17985291003452678,0.5258311290557098,0.13974722830914243,0.11079548956843015,0.0020310889972389046,0.5023904279400876,0.7535856419101313,0.8112781244591328,1.0528510284697112,imcts,0.10723538127270937,dso,feynman-ii.24.17,82a1e6d2b69a1990,rational,-0.9949100641556405,0.1890047187222165,0.0039452125507191665,0.0030805020188021184,0.00034094898653238935,0.056735593878437754,1.0,0.05818370183515609,0.9304232708818414,0.05413547017347972,hard,0.29989585597471724,all_good,eligible,low,11000,small,moderate
g0340,340,feynman-ii.35.18,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,feynman-ii.35.18,feynman-ii.35.18,4,y,8000,1000,1000,1000,43,6,x0 / (np.exp(exponent) + np.exp(-exponent)),4,12,4,4,4,12,11,0,1,0,0,0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.0,-9.057769087217892,-8.232630229270244,-12.0,-10.917792776645435,0.00010838723056900285,0.0012075577861911727,0.0026069536559223394,25.9701682323919,21.63183729305198,0.19810474042142334,5.370700734066515,10.741225014754246,0.0,1.0986969419271528,imcts,2.2732558566218586e-05,pyoperon,feynman-ii.35.18,0ae98e6f793ee408,exponential_log,-8.645199658244069,0.009359424625108071,0.7594461047798654,0.605622401110313,0.03444105804029453,0.6474644815336542,0.0,0.547686583920972,1.0,0.547686583920972,easy,0.825138857947648,all_good,eligible,medium,11000,small,moderate
g0341,341,feynman-ii.35.21,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21,feynman-ii.35.21,feynman-ii.35.21,4,y,8000,1000,1000,1000,54,5,x0 * x1 * np.tanh(7.24297051603992e+22 * x1 * x2 / x3),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.8553527824595469,-0.8201895640520696,-0.7967227345659086,-0.8105975719440551,1.460544420595549,1.571541961517915,3.979318434795039,0.39260525715493666,0.3644795207428787,0.00831743611618474,0.8774568057430001,1.6991513236827143,0.0,1.2171980825205058,imcts,0.785116214352457,pyoperon,feynman-ii.35.21,9956bce036c451a9,trigonometric,-0.8377711732558082,1.7165893556852836,0.011340928879543454,0.010183097669552632,0.0014342377621981229,0.10224677336869431,0.0,0.01797322229338278,0.2830776745395327,0.005087817970792884,hard,0.03516321840747738,all_good,eligible,medium,11000,small,simple
g0342,342,feynman-ii.36.38,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38,feynman-ii.36.38,feynman-ii.36.38,5,y,8000,1000,1000,1000,78,8,7.24297051603992e+22 * x0 * x1 / x2 + 9.10197825916707e+16 * x0 * x3 * x4 / x2,4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-0.34066084120128354,-0.2442433400968297,-0.2541499809155333,-0.21734132069427733,1.4190220043918338,1.5504178916870592,5.569777561897898,0.13106838677286559,0.061202629914123764,0.01636806743088844,0.34396407211435437,0.543036268267769,0.0,1.3562204105718938,imcts,0.10798435899757941,dso,feynman-ii.36.38,1f66037b58b95f1e,rational,-0.29245209064905664,2.01792706993277,0.0036913695133510903,0.001692010880206418,0.0028343616635433263,0.03751187577763547,0.0,0.006060524965040174,0.15537958331116186,0.000941681843714836,hard,0.09641750110445385,unstable,limited_quota,high,11000,small,moderate
g0343,343,feynman-ii.6.15a,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a,feynman-ii.6.15a,feynman-ii.6.15a,5,y,8000,1000,1000,1000,74,9,84707476846.623 * x0 * x1 * np.sqrt(x3 ** 2 + x4 ** 2) / (np.pi * x2 ** 5),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-0.0029451614640350924,-0.09128447860702842,-0.0029910860914780573,5.292574494672662e-09,0.06311128598626049,0.05718536765495787,0.19713668025229747,0.00012530684800206939,0.024999077875501593,0.022303057246961383,0.18257174586240704,0.36514348823096615,0.0,1.3723518786575932,udsr,0.365140706673917,dso,feynman-ii.6.15a,bc9b2418260e8f6a,rational,-0.04711482003553175,0.07492374030969474,0.0,0.0006783909449633786,0.0038665442056189025,0.017928261881265093,0.0,0.002610244649706527,0.9787674458720966,0.0025548224888945633,hard,-0.08833931714299333,all_good,eligible,high,11000,small,complex
g0344,344,feynman-ii.6.15b,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b,feynman-ii.6.15b,feynman-ii.6.15b,3,y,8000,1000,1000,1000,66,6,84707476846.623 * x0 * np.sin(x1) * np.cos(x1) / (np.pi * x2 ** 3),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-0.649389451697296,0.14940452692267608,-0.22454679813573708,0.0026224195776465425,1.378024608498333,1.3733786737378209,5.450533778534053,0.7837664408125288,0.06541485296714081,1.2929593143213762,0.2970714639128687,0.5923946481073064,0.0,1.3601288024779767,pyoperon,1.0689785947568812e-05,udsr,feynman-ii.6.15b,1926f0bb8f3b6bee,trigonometric,-0.24999246238731,1.9150631469016057,0.022781804086804285,0.0018099438734572888,0.22485246771628978,0.031821848531990105,0.0,0.04551716679673403,0.19897029899752838,0.009056564287066542,hard,0.798793978619972,unstable,limited_quota,low,11000,small,moderate
g0345,345,feynman-iii.10.19,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19,feynman-iii.10.19,feynman-iii.10.19,4,y,8000,1000,1000,1000,41,6,x0 * np.sqrt(x1 ** 2 + x2 ** 2 + x3 ** 2),4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-4.627129910235217,-4.289384136060887,-1.353343162211308,-0.6134580779359703,0.12479931111466946,0.08915571299470794,0.2615224478601857,27.293125758207555,29.748250405057433,0.09331158672342413,7.830203779835539,11.745305669753309,0.8112781244591328,0.00024157275324283834,udsr,11.38654192206403,dso,feynman-iii.10.19,fff606573a5bf48e,polynomial,-4.458257023148052,0.11292663699285421,0.7981406189334291,0.8328641403799889,0.01621597811122933,0.9459046809152303,1.0,0.7178745305679037,0.9626629321051846,0.6910712004801312,medium,0.33774577417432994,one_method_wins,eligible,medium,11000,small,moderate
g0346,346,feynman-iii.21.20,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20,feynman-iii.21.20,feynman-iii.21.20,4,y,8000,1000,1000,1000,20,4,-(x0 * x1 * x2) / x3,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.021698086175604,-9.002473396382584,-12.0,-12.0,0.015265874913022573,0.0022729298059315462,0.009091719223726185,26.610846869670183,26.955497218182494,0.001108766092913568,5.995053207234833,11.990106414469667,0.0,1.098639157793937,dso,0.0,pyoperon,feynman-iii.21.20,55e1534686062008,rational,-9.012085741279094,0.005780690749722371,0.7781849895243065,0.7546731854866662,0.00018054338694351322,0.7232244513768595,0.0,0.6088498878995678,1.0,0.6088498878995678,easy,0.01922468979302039,all_good,eligible,medium,11000,small,simple
g0347,347,feynman-iii.4.33,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33,feynman-iii.4.33,feynman-iii.4.33,2,y,8000,1000,1000,1000,81,7,3.313e-34 * x0 / (np.pi * (np.exp(2.39959613196403e-11 * x0 / (np.pi * x1)) - 1)),4,12,4,4,3,12,9,0,0,3,0,0,1.0,0.75,0.0,0.0,0.25,0.9991138882563165,0.9750007292437955,-0.05682621267848202,-0.0016097745300458041,0.3600683654058366,0.349996137011058,1.0479876490026037,73.67881863274027,74.49149793622452,0.005858344409349503,14.048925358492378,21.073388037738567,0.8112781244591328,0.0011567549022902252,udsr,9.071778263208522,imcts,feynman-iii.4.33,00763c936c533b3c,exponential_log,0.9870573087500564,0.42160965768611125,1.0,1.0,0.00100656533009315,1.0,1.0,0.8501509847995139,0.8318521152926476,0.7071998950236031,extreme,-0.02411315901252098,all_struggle,limited_quota,low,11000,small,moderate
g0348,348,feynman-bonus.1,srsd,srsd-feynman_hard_dummy,hard dummy,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1,feynman-bonus.1,feynman-bonus.1,5,y,8000,1000,1000,1000,74,9,3.32662926626791e-57 * x0 ** 2 * x2 ** 2 / (x3 ** 2 * np.sin(x4 / 2) ** 4),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,0.8727994780424139,5.48752455130519e-06,0.5911960583169024,5.270051544424318e-06,0.5657171573609739,0.00012879316853865052,0.00041009402315505107,0.9202663515876194,2.479402251851084e-11,0.920262076195863,7.0772001218150275e-06,1.1409995116372124e-05,0.0,1.3862943611074936,pyoperon,1.153443853537423e-06,udsr,feynman-bonus.1,39327838c8867d46,trigonometric,0.4364024827834826,0.11327696754424127,0.02677422079435542,0.0,0.16003490364379055,0.0,0.0,0.03337621282459298,0.962514472285534,0.03212508787375278,extreme,-0.8727939905178626,all_struggle,limited_quota,high,11000,small,complex
g0349,349,feynman-bonus.10,srsd,srsd-feynman_hard_dummy,hard dummy,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10,feynman-bonus.10,feynman-bonus.10,5,y,8000,1000,1000,1000,89,8,(-3.33564095198152e-09 * x3 + np.cos(x2)) / (-3.33564095198152e-09 * x3 * np.cos(x2) + 1),4,12,4,4,4,12,12,0,0,2,0,0,1.0,1.0,0.0,0.0,0.16666666666666666,1.40950660111043,2.6591638360818,-2.0655494132772074,-0.4538521978894055,1.4940211848118163,1.4864112496040178,5.937204732228382,37.3925242829762,29.083741789818255,0.5270587318201521,6.228331461529545,12.455640259893988,0.0,1.098628642086698,dso,0.00025406725692989074,imcts,feynman-bonus.10,f18a76ca51333d70,trigonometric,2.034335218596115,2.080809683249647,1.0,0.8142593587599805,0.09165102428965767,0.7515308236104143,0.0,0.7238915115704833,0.12873177484792409,0.09318783908181488,extreme,1.2496572349713702,unstable,limited_quota,high,11000,small,moderate
